locus_tag	ftype	length_bp	gene	EC_number	COG	product
573.12859_00827	CDS	1215	ydiM			Inner membrane transport protein YdiM
573.12859_00828	gene	864	aroE_1			
573.12859_00828	CDS	864	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
573.12859_00829	gene	2034				
573.12859_00829	CDS	2034		1.-.-.-		NADH oxidase
573.12859_00830	gene	606	leuD1			
573.12859_00830	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
573.12859_00831	gene	1401	leuC			
573.12859_00831	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
573.12859_00832	gene	1092	leuB			
573.12859_00832	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
573.12859_00833	gene	1572	leuA_1			
573.12859_00833	CDS	1572	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
573.12859_00834	gene	951	leuO			
573.12859_00834	CDS	951	leuO			HTH-type transcriptional regulator LeuO
573.12859_00835	gene	1725	ilvI_1			
573.12859_00835	CDS	1725	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
573.12859_00836	gene	492	ilvH			
573.12859_00836	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
573.12859_00837	gene	1005	cra_1			
573.12859_00837	CDS	1005	cra_1		COG1609	Catabolite repressor/activator
573.12859_00838	gene	459	mraZ			
573.12859_00838	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
573.12859_00839	gene	942	rsmH			
573.12859_00839	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
573.12859_00840	gene	366	ftsL			
573.12859_00840	CDS	366	ftsL		COG3116	Cell division protein FtsL
573.12859_00841	gene	1767	ftsI_1			
573.12859_00841	CDS	1767	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
573.12859_00842	gene	1488	murE			
573.12859_00842	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
573.12859_00843	gene	1359	murF			
573.12859_00843	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
573.12859_00844	gene	1083	mraY			
573.12859_00844	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
573.12859_00845	gene	1317	murD			
573.12859_00845	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
573.12859_00846	gene	1275	ftsW			
573.12859_00846	CDS	1275	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
573.12859_00847	gene	1047	murG			
573.12859_00847	CDS	1047	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
573.12859_00848	gene	1476	murC			
573.12859_00848	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
573.12859_00849	gene	921	ddlB			
573.12859_00849	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
573.12859_00850	gene	831	ftsQ			
573.12859_00850	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
573.12859_00851	gene	1263	ftsA_1			
573.12859_00851	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
573.12859_00852	gene	1152	ftsZ			
573.12859_00852	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
573.12859_00853	gene	918	lpxC			
573.12859_00853	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
573.12859_00854	gene	498	secM			
573.12859_00854	CDS	498	secM			Secretion monitor
573.12859_00855	gene	2706	secA			
573.12859_00855	CDS	2706	secA		COG0653	Protein translocase subunit SecA
573.12859_00856	gene	393	mutT			
573.12859_00856	CDS	393	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
573.12859_00857	gene	195	yacG			
573.12859_00857	CDS	195	yacG		COG3024	DNA gyrase inhibitor YacG
573.12859_00858	gene	744	zapD			
573.12859_00858	CDS	744	zapD		COG4582	Cell division protein ZapD
573.12859_00859	gene	621	coaE			
573.12859_00859	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
573.12859_00860	gene	1044	guaC			
573.12859_00860	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
573.12859_00861	gene	1206	epsF_1			
573.12859_00861	CDS	1206	epsF_1		COG1459	Type II secretion system protein F
573.12859_00862	gene	1386	epsE_1			
573.12859_00862	CDS	1386	epsE_1		COG2804	Type II secretion system protein E
573.12859_00863	gene	432				
573.12859_00863	CDS	432				hypothetical protein
573.12859_00864	gene	894	nadC			
573.12859_00864	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
573.12859_00865	gene	564	ampD			
573.12859_00865	CDS	564	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
573.12859_00866	gene	855	ampE			
573.12859_00866	CDS	855	ampE		COG3725	Protein AmpE
573.12859_00867	gene	951				
573.12859_00867	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
573.12859_00868	gene	1407	yicJ_2			
573.12859_00868	CDS	1407	yicJ_2		COG2211	Inner membrane symporter YicJ
573.12859_00869	gene	1371	aroP_1			
573.12859_00869	CDS	1371	aroP_1		COG1113	Aromatic amino acid transport protein AroP
573.12859_00870	gene	780	pdhR			
573.12859_00870	CDS	780	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
573.12859_00871	gene	2664	aceE			
573.12859_00871	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
573.12859_00872	gene	1899	aceF			
573.12859_00872	CDS	1899	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
573.12859_00873	gene	1425	lpdA			
573.12859_00873	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
573.12859_00874	gene	285				
573.12859_00874	CDS	285				hypothetical protein
573.12859_00875	gene	807				
573.12859_00875	CDS	807				hypothetical protein
573.12859_00876	gene	1608				
573.12859_00876	CDS	1608				hypothetical protein
573.12859_00877	gene	2598	acnB			
573.12859_00877	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
573.12859_00878	gene	363				
573.12859_00878	CDS	363				hypothetical protein
573.12859_00879	gene	795	speD			
573.12859_00879	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
573.12859_00880	gene	861	speE			
573.12859_00880	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
573.12859_00881	gene	1860				
573.12859_00881	CDS	1860				hypothetical protein
573.12859_00882	gene	411				
573.12859_00882	CDS	411				hypothetical protein
573.12859_00883	gene	360				
573.12859_00883	CDS	360				hypothetical protein
573.12859_00884	gene	1599	cueO			
573.12859_00884	CDS	1599	cueO		COG2132	Blue copper oxidase CueO
573.12859_00885	gene	2391	gcd			
573.12859_00885	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
573.12859_00886	gene	537	hpt			
573.12859_00886	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
573.12859_00887	gene	663	can_1			
573.12859_00887	CDS	663	can_1	4.2.1.1	COG0288	Carbonic anhydrase 2
573.12859_00888	gene	927	yadG			
573.12859_00888	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
573.12859_00889	gene	771	yadH			
573.12859_00889	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
573.12859_00890	gene	441				
573.12859_00890	CDS	441				hypothetical protein
573.12859_00891	gene	1254				
573.12859_00891	CDS	1254				hypothetical protein
573.12859_00892	gene	381	panD			
573.12859_00892	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
573.12859_00893	gene	855	panC			
573.12859_00893	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
573.12859_00894	gene	792	panB			
573.12859_00894	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
573.12859_00895	gene	480	folK			
573.12859_00895	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
573.12859_00896	gene	1362	pcnB			
573.12859_00896	CDS	1362	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
573.12859_00897	gene	882	gluQ			
573.12859_00897	CDS	882	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
573.12859_00898	gene	456	dksA			
573.12859_00898	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
573.12859_00899	gene	717	sfsA			
573.12859_00899	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
573.12859_00900	gene	537	thpR			
573.12859_00900	CDS	537	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
573.12859_00901	gene	2430	hrpB			
573.12859_00901	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
573.12859_00902	gene	801	outO			
573.12859_00902	CDS	801	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
573.12859_00903	gene	747	outN			
573.12859_00903	CDS	747	outN			Type II secretion system protein N
573.12859_00904	gene	486	epsM			
573.12859_00904	CDS	486	epsM		COG3149	Type II secretion system protein M
573.12859_00905	gene	1215	epsL			
573.12859_00905	CDS	1215	epsL		COG3297	Type II secretion system protein L
573.12859_00906	gene	987	gspK			
573.12859_00906	CDS	987	gspK		COG3156	Putative type II secretion system protein K
573.12859_00907	gene	597	xcpW			
573.12859_00907	CDS	597	xcpW		COG4795	Type II secretion system protein J
573.12859_00908	gene	366				
573.12859_00908	CDS	366				hypothetical protein
573.12859_00909	gene	516	gspH			
573.12859_00909	CDS	516	gspH		COG2165	Putative type II secretion system protein H
573.12859_00910	gene	423	pulG			
573.12859_00910	CDS	423	pulG			Type II secretion system protein G
573.12859_00911	gene	1215	epsF_2			
573.12859_00911	CDS	1215	epsF_2		COG1459	Type II secretion system protein F
573.12859_00912	gene	1494	epsE_2			
573.12859_00912	CDS	1494	epsE_2		COG2804	Type II secretion system protein E
573.12859_00913	gene	1974	pulD			
573.12859_00913	CDS	1974	pulD			Secretin PulD
573.12859_00914	gene	843	outC			
573.12859_00914	CDS	843	outC		COG3031	Type II secretion system protein C
573.12859_00915	gene	3309	pulA			
573.12859_00915	CDS	3309	pulA	3.2.1.41		Pullulanase
573.12859_00916	gene	558				
573.12859_00916	CDS	558				hypothetical protein
573.12859_00917	gene	2553	mrcB			
573.12859_00917	CDS	2553	mrcB		COG0744	Penicillin-binding protein 1B
573.12859_00918	gene	2208	fhuA_1			
573.12859_00918	CDS	2208	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
573.12859_00919	gene	798	fhuC_1			
573.12859_00919	CDS	798	fhuC_1	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
573.12859_00920	gene	891	fhuD			
573.12859_00920	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
573.12859_00921	gene	1983	fhuB			
573.12859_00921	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
573.12859_00922	gene	1281	hemL			
573.12859_00922	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
573.12859_00923	gene	1512	clcA			
573.12859_00923	CDS	1512	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
573.12859_00924	gene	345	erpA			
573.12859_00924	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
573.12859_00925	gene	624				
573.12859_00925	CDS	624				hypothetical protein
573.12859_00926	gene	801	btuF_1			
573.12859_00926	CDS	801	btuF_1		COG0614	Vitamin B12-binding protein
573.12859_00927	gene	699	mtnN			
573.12859_00927	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
573.12859_00928	gene	1515	dgt			
573.12859_00928	CDS	1515	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
573.12859_00929	gene	1434	degP			
573.12859_00929	CDS	1434	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
573.12859_00930	gene	1212	cdaR_1			
573.12859_00930	CDS	1212	cdaR_1		COG3835	Carbohydrate diacid regulator
573.12859_00931	gene	387				
573.12859_00931	CDS	387				hypothetical protein
573.12859_00932	gene	825	dapD			
573.12859_00932	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
573.12859_00933	gene	2664	glnD			
573.12859_00933	CDS	2664	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
573.12859_00934	gene	795	map_1			
573.12859_00934	CDS	795	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
573.12859_00935	gene	726	rpsB			
573.12859_00935	CDS	726	rpsB		COG0052	30S ribosomal protein S2
573.12859_00936	gene	852	tsf			
573.12859_00936	CDS	852	tsf		COG0264	Elongation factor Ts
573.12859_00937	gene	726	pyrH			
573.12859_00937	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
573.12859_00938	gene	558	frr			
573.12859_00938	CDS	558	frr		COG0233	Ribosome-recycling factor
573.12859_00939	gene	1203	dxr			
573.12859_00939	CDS	1203	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
573.12859_00940	gene	759	ispU			
573.12859_00940	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
573.12859_00941	gene	783	cdsA			
573.12859_00941	CDS	783	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
573.12859_00942	gene	1353	rseP			
573.12859_00942	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
573.12859_00943	gene	2430	bamA_1			
573.12859_00943	CDS	2430	bamA_1		COG4775	Outer membrane protein assembly factor BamA
573.12859_00944	gene	486	skp			
573.12859_00944	CDS	486	skp		COG2825	Chaperone protein Skp
573.12859_00945	gene	1026	lpxD			
573.12859_00945	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
573.12859_00946	gene	456	fabZ			
573.12859_00946	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
573.12859_00947	gene	789	lpxA			
573.12859_00947	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
573.12859_00948	gene	1152	lpxB			
573.12859_00948	CDS	1152	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
573.12859_00949	gene	600	rnhB			
573.12859_00949	CDS	600	rnhB	3.1.26.4	COG0164	Ribonuclease HII
573.12859_00950	gene	3483	dnaE			
573.12859_00950	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
573.12859_00951	gene	960	accA			
573.12859_00951	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
573.12859_00952	gene	2190	ldcC			
573.12859_00952	CDS	2190	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
573.12859_00953	gene	390				
573.12859_00953	CDS	390				hypothetical protein
573.12859_00954	gene	1314	tilS			
573.12859_00954	CDS	1314	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
573.12859_00955	gene	261	rof			
573.12859_00955	CDS	261	rof		COG4568	Protein rof
573.12859_00956	gene	201				
573.12859_00956	CDS	201				hypothetical protein
573.12859_00957	gene	546	yaeQ			
573.12859_00957	CDS	546	yaeQ		COG4681	putative protein YaeQ
573.12859_00958	gene	414	arfB			
573.12859_00958	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
573.12859_00959	gene	699	nlpE			
573.12859_00959	CDS	699	nlpE		COG3015	Lipoprotein NlpE
573.12859_00960	gene	843				
573.12859_00960	CDS	843				hypothetical protein
573.12859_00961	gene	1719	proS			
573.12859_00961	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
573.12859_00962	gene	708	trmO			
573.12859_00962	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
573.12859_00963	gene	408	rcsF			
573.12859_00963	CDS	408	rcsF			Outer membrane lipoprotein RcsF
573.12859_00964	gene	816	metQ_1			
573.12859_00964	CDS	816	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
573.12859_00965	gene	654	metI_1			
573.12859_00965	CDS	654	metI_1		COG2011	D-methionine transport system permease protein MetI
573.12859_00966	gene	1032	metN_1			
573.12859_00966	CDS	1032	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
573.12859_00967	gene	567	gmhB			
573.12859_00967	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
573.12859_00968	gene	1536				
573.12859_00968	rRNA	1536				16S ribosomal RNA
573.12859_00969	gene	2478				
573.12859_00969	CDS	2478				hypothetical protein
573.12859_00970	gene	396				
573.12859_00970	CDS	396				hypothetical protein
573.12859_00971	gene	471				
573.12859_00971	CDS	471				hypothetical protein
573.12859_00972	gene	477				
573.12859_00972	CDS	477				hypothetical protein
573.12859_00973	gene	624				
573.12859_00973	CDS	624				hypothetical protein
573.12859_00974	gene	3279				
573.12859_00974	CDS	3279				hypothetical protein
573.12859_00975	gene	615				
573.12859_00975	CDS	615				hypothetical protein
573.12859_00976	gene	753				
573.12859_00976	CDS	753				hypothetical protein
573.12859_00977	gene	702				
573.12859_00977	CDS	702				hypothetical protein
573.12859_00978	gene	174				
573.12859_00978	CDS	174				hypothetical protein
573.12859_00979	gene	363				
573.12859_00979	CDS	363				hypothetical protein
573.12859_00980	gene	579				
573.12859_00980	CDS	579				hypothetical protein
573.12859_00981	gene	717				
573.12859_00981	CDS	717				hypothetical protein
573.12859_00982	gene	765				
573.12859_00982	CDS	765				hypothetical protein
573.12859_00983	gene	384				
573.12859_00983	CDS	384				hypothetical protein
573.12859_00984	gene	219				
573.12859_00984	CDS	219				hypothetical protein
573.12859_00985	gene	369				
573.12859_00985	CDS	369				hypothetical protein
573.12859_00986	gene	363				
573.12859_00986	CDS	363				hypothetical protein
573.12859_00987	gene	174				
573.12859_00987	CDS	174				hypothetical protein
573.12859_00988	gene	381				
573.12859_00988	CDS	381				hypothetical protein
573.12859_00989	gene	276				
573.12859_00989	CDS	276				hypothetical protein
573.12859_00990	gene	1056				
573.12859_00990	CDS	1056				hypothetical protein
573.12859_00991	gene	462				
573.12859_00991	CDS	462				hypothetical protein
573.12859_00992	gene	1356				
573.12859_00992	CDS	1356				hypothetical protein
573.12859_00993	gene	204				
573.12859_00993	CDS	204				hypothetical protein
573.12859_00994	gene	900				
573.12859_00994	CDS	900				hypothetical protein
573.12859_00995	gene	1470				
573.12859_00995	CDS	1470				hypothetical protein
573.12859_00996	gene	1563				
573.12859_00996	CDS	1563				hypothetical protein
573.12859_00997	gene	651				
573.12859_00997	CDS	651				hypothetical protein
573.12859_00998	gene	117				
573.12859_00998	CDS	117				hypothetical protein
573.12859_00999	gene	468				
573.12859_00999	CDS	468				hypothetical protein
573.12859_01000	gene	531	rrrD			
573.12859_01000	CDS	531	rrrD	3.2.1.17	COG3772	Lysozyme RrrD
573.12859_01001	gene	249				
573.12859_01001	CDS	249				hypothetical protein
573.12859_01002	gene	75				
573.12859_01002	tRNA	75				tRNA-Gly(tcc)
573.12859_01003	gene	501				
573.12859_01003	CDS	501				hypothetical protein
573.12859_01004	gene	141				
573.12859_01004	CDS	141				hypothetical protein
573.12859_01005	gene	231				
573.12859_01005	CDS	231				hypothetical protein
573.12859_01006	gene	609				
573.12859_01006	CDS	609				hypothetical protein
573.12859_01007	gene	177				
573.12859_01007	CDS	177				hypothetical protein
573.12859_01008	gene	597				
573.12859_01008	CDS	597				hypothetical protein
573.12859_01009	gene	1119				
573.12859_01009	CDS	1119				hypothetical protein
573.12859_01010	gene	516				
573.12859_01010	CDS	516				hypothetical protein
573.12859_01011	gene	498				
573.12859_01011	CDS	498				hypothetical protein
573.12859_01012	gene	207				
573.12859_01012	CDS	207				hypothetical protein
573.12859_01013	gene	411				
573.12859_01013	CDS	411				hypothetical protein
573.12859_01014	gene	303				
573.12859_01014	CDS	303				hypothetical protein
573.12859_01015	gene	777				
573.12859_01015	CDS	777				hypothetical protein
573.12859_01016	gene	729				
573.12859_01016	CDS	729				hypothetical protein
573.12859_01017	gene	321				
573.12859_01017	CDS	321				hypothetical protein
573.12859_01018	gene	228				
573.12859_01018	CDS	228				hypothetical protein
573.12859_01019	gene	603				
573.12859_01019	CDS	603			COG2932	putative HTH-type transcriptional regulator
573.12859_01020	gene	120				
573.12859_01020	CDS	120				hypothetical protein
573.12859_01021	gene	378				
573.12859_01021	CDS	378				hypothetical protein
573.12859_01022	gene	123				
573.12859_01022	CDS	123				hypothetical protein
573.12859_01023	gene	159				
573.12859_01023	CDS	159				hypothetical protein
573.12859_01024	gene	285				
573.12859_01024	CDS	285				hypothetical protein
